IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134038
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134038
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134039
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134039
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134040
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134042
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134042
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134043
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134044
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134044
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134044
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134044
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134045
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134045
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134046
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134046
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134047
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134047
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134048
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134048
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134048
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134048
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134048
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134050
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134051
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134052
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134052
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134052
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134052
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13621517021e-314,2.18781673012e-314,1618134053
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134079
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134081
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134082
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134083
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134083
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134084
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134086
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134088
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134095
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134096
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134097
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134097
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134100
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134101
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134106
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134114
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134116
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134117
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134117
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134118
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134119
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134120
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134123
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18728103648e-314,2.28335931863e-314,1618134123
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18569041387e-314,2.22410356725e-314,1618134505
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18569041387e-314,2.22410356725e-314,1618134509
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18569041387e-314,2.22410356725e-314,1618134510
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18569041387e-314,2.22410356725e-314,1618134512
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.18569041387e-314,2.22410356725e-314,1618134513
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.20057872243e-314,2.32750820261e-314,1618134629
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.20057872243e-314,2.32750820261e-314,1618134629
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.20057872243e-314,2.32750820261e-314,1618134630
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.20057872243e-314,2.32750820261e-314,1618134630
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.20057872243e-314,2.32750820261e-314,1618134635
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.20057872243e-314,2.32750820261e-314,1618134637
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.20057872243e-314,2.32750820261e-314,1618134641
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13976675122e-314,2.22508708199e-314,1618134847
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.13976675122e-314,2.22508708199e-314,1618134851
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.25057203147e-314,2.35018975247e-314,1618135127
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.25057203147e-314,2.35018975247e-314,1618135127
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.25057203147e-314,2.35018975247e-314,1618135127
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.25057203147e-314,2.35018975247e-314,1618135128
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.25057203147e-314,2.35018975247e-314,1618135130
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.21096229063e-314,2.23663022621e-314,1618135547
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.21096229063e-314,2.23663022621e-314,1618135553
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.21096229063e-314,2.23663022621e-314,1618135553
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.17767254266e-314,2.24179266676e-314,1618135884
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.22945277252e-314,2.33965238362e-314,1618136173
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.22945277252e-314,2.33965238362e-314,1618136177
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.211197039e-314,2.26173008907e-314,1618136221
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.24253594702e-314,2.35082923942e-314,1618137150
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.24253594702e-314,2.35082923942e-314,1618137152
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.24253594702e-314,2.35082923942e-314,1618137154
IMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7766,0.9998,-0.7767,1e-08,7.41098468762e-323,2.24253594702e-314,2.35082923942e-314,1618137155
